Person1,Person2,similarity,r.class
191000020001,191532120682,0.29411764705882354,1
191000020001,191511510241,0.2222222222222222,0
191000030001,191532130682,0.15,1
191000040001,191532140682,0.15,1
191000180005,191532250685,0.2,1
191000410010,191532420689,0.12903225806451613,1
191000430011,191507100139,0.2777777777777778,1
191000440012,191542030909,0.21052631578947367,1
191000490013,191532540692,0.2777777777777778,1
191000520014,191532570693,0.1875,1
191000530014,191532580693,0.3,1
191000540015,191532590694,0.21052631578947367,1
191000570016,191532620695,0.21621621621621623,1
191000580016,191532630695,0.21875,1
191000680019,191532820698,0.2,1
191000690019,191532790698,0.3333333333333333,1
191000700019,191532790698,0.2631578947368421,0
191000750021,191532880700,0.15151515151515152,1
191000960025,191533050703,0.21739130434782608,1
191000980025,191533070703,0.3888888888888889,1
191001140029,191533270707,0.2777777777777778,1
191001280031,191533360708,0.3125,1
191001350032,191500010001,0.3,1
191001410033,191501110025,0.25,1
191001500035,191500050002,0.21428571428571427,1
191001660039,191500110004,0.1724137931034483,1
191001680040,191500390010,0.23333333333333334,1
191001710040,191500410010,0.125,1
191001720040,191500420010,0.125,1
191001780042,191500490012,0.21739130434782608,1
191001800042,191500510012,0.23333333333333334,1
191001840043,191500550013,0.2727272727272727,1
191002020048,191534880743,0.21739130434782608,1
191002040048,191505890117,0.11538461538461539,1
191002060048,191534890743,0.21428571428571427,1
191002190051,191507990160,0.23076923076923078,1
191002200051,191508000160,0.23076923076923078,1
191002220052,191508060161,0.25,1
191002290054,191508130164,0.30434782608695654,1
191002300054,191507890158,0.13043478260869565,1
191002350055,191523500495,0.3333333333333333,1
191002370055,191523520495,0.2222222222222222,1
191002400056,191508240166,0.3,1
191002400056,191508250166,0.23809523809523808,0
191002410056,191508250166,0.3,1
191002410056,191508240166,0.23809523809523808,0
191002420056,191508260166,0.1875,1
191002500058,191508390169,0.20833333333333334,1
191002510059,191508410170,0.25,1
191002610060,191508510172,0.20588235294117646,1
191002750063,191508620174,0.20833333333333334,1
191002820064,191530230642,0.13636363636363635,1
191002830064,191530250642,0.16666666666666666,1
191002840064,191530260642,0.16666666666666666,1
191002870066,191511070229,0.17391304347826086,1
191002950068,191508850179,0.18518518518518517,1
191003160074,191535660763,0.16666666666666666,1
191003350078,191509370192,0.16666666666666666,1
191003440080,191518570382,0.35714285714285715,1
191003450080,191518580382,0.4,1
191003690086,191509710198,0.1935483870967742,1
191003700086,191509720198,0.13043478260869565,1
191003850089,191528980617,0.26666666666666666,1
191003900090,191503030064,0.2631578947368421,0
191003950091,191514220305,0.26666666666666666,0
191003970092,191505000095,0.23809523809523808,1
191003980092,191505010095,0.3333333333333333,1
191003990092,191505010095,0.2631578947368421,0
191004000093,191510040206,0.2222222222222222,1
191004040094,191510070207,0.38461538461538464,1
191004160096,191510160209,0.3157894736842105,1
191004170096,191510160209,0.2631578947368421,0
191004200097,191510190210,0.12,1
191004360100,191510440215,0.3125,1
191004460103,191527290582,0.3684210526315789,1
191004470103,191527290582,0.25,0
191004490104,191510610220,0.2631578947368421,1
191004580107,191511920251,0.14285714285714285,1
191004820112,191511100230,0.18181818181818182,1
191004830112,191511110230,0.35714285714285715,1
191004840112,191511150230,0.4666666666666667,1
191004850112,191511120230,0.2608695652173913,1
191004860112,191511130230,0.2608695652173913,1
191005310125,191511470240,0.25,1
191005350128,191511500241,0.21739130434782608,1
191005420130,191511590243,0.30434782608695654,1
191005460130,191511600243,0.3888888888888889,1
191005510132,191511670245,0.3333333333333333,1
191005690136,191530110640,0.17857142857142858,1
191005710136,191530130640,0.15789473684210525,1
191005720136,191530140640,0.15789473684210525,1
191005820138,191530340644,0.17857142857142858,1
191005840138,191530360644,0.2727272727272727,1
191005920140,191512000253,0.13636363636363635,1
191005950141,191512050254,0.29411764705882354,1
191006100146,191512220259,0.3,1
191006140148,191512280261,0.2857142857142857,1
191006250152,191512390265,0.21739130434782608,1
191006260152,191512400265,0.3333333333333333,1
191006310153,191512450266,0.21739130434782608,1
191006320153,191512460266,0.21052631578947367,1
191006510157,191512690271,0.21739130434782608,1
191006530157,191512710271,0.28,1
191006590158,191512770272,0.2857142857142857,1
191006600158,191512780272,0.16666666666666666,1
191006610158,191512790272,0.3333333333333333,1
191006640160,191512920275,0.21739130434782608,1
191006850165,191513140280,0.2608695652173913,1
191006860165,191513150280,0.2608695652173913,1
191007020169,191532650695,0.11764705882352941,1
191007170173,191513510289,0.23809523809523808,1
191007230174,191513570290,0.3333333333333333,1
191007430179,191514500311,0.19047619047619047,0
191007510180,191513800295,0.35714285714285715,1
191007690185,191514130303,0.35,1
191007690185,191514150303,0.18181818181818182,0
191007690185,191501000023,0.17391304347826086,0
191007710185,191514150303,0.3684210526315789,1
191007710185,191514130303,0.17391304347826086,0
191007810188,191514210305,0.32142857142857145,1
191007810188,191514270305,0.2,0
191007810188,191514260305,0.2,0
191007850188,191514250305,0.3157894736842105,1
191007860188,191514260305,0.3157894736842105,1
191007860188,191514270305,0.25,0
191007870188,191514270305,0.3157894736842105,1
191007870188,191514260305,0.25,0
191007910189,191514320306,0.2,1
191007930190,191514340307,0.3,0
191007950190,191514360308,0.15789473684210525,1
191007970191,191514380309,0.2777777777777778,1
191007990191,191514400309,0.2727272727272727,1
191008010191,191514420309,0.15789473684210525,1
191008080193,191514530312,0.17391304347826086,1
191008150194,191534580735,0.17647058823529413,0
191008160195,191502330051,0.22727272727272727,1
191008160195,191522630476,0.19047619047619047,0
191008180195,191502350051,0.1875,1
191008190195,191502360051,0.25,0
191008200195,191522630476,0.21052631578947367,1
191008240196,191514630314,0.2,1
191008260197,191514660315,0.29411764705882354,1
191008310198,191514710316,0.21739130434782608,1
191008330198,191514720316,0.3125,1
191008340198,191514730316,0.14285714285714285,1
191008350198,191514740316,0.26666666666666666,1
191008480201,191514910319,0.2608695652173913,1
191008500202,191515000321,0.14814814814814814,1
191008580204,191520370422,0.2777777777777778,1
191008620204,191520400422,0.1111111111111111,1
191008640205,191528090600,0.3333333333333333,1
191008750207,191515180325,0.17857142857142858,1
191008760207,191515190325,0.3333333333333333,1
191008860208,191515310327,0.25,1
191008860208,191515320327,0.17647058823529413,0
191008870208,191515320327,0.25,1
191008870208,191515310327,0.17647058823529413,0
191008930209,191514960320,0.3,1
191008940209,191514970320,0.3,1
191008950210,191515440329,0.16,1
191008990210,191515470329,0.21052631578947367,1
191008990210,191515480329,0.15,0
191009000210,191515480329,0.21052631578947367,1
191009000210,191515470329,0.15,0
191009010210,191515480329,0.15,0
191009010210,191515470329,0.15,0
191009040211,191515510330,0.16666666666666666,1
191009170213,191515660332,0.15384615384615385,1
191009200214,191515690333,0.3,1
191009210214,191515700333,0.3,1
191009210214,191515690333,0.23809523809523808,0
191009300215,191539300850,0.2,1
191009300215,191539320850,0.14285714285714285,0
191009380217,191515840336,0.19230769230769232,0
191009390217,191515840336,0.24,1
191009400217,191515850336,0.13636363636363635,1
191009420218,191515870337,0.2777777777777778,1
191009490219,191515950338,0.25,1
191009730224,191516150343,0.1875,1
191009740224,191516160343,0.1875,1
191009790226,191516190344,0.3125,1
191009870229,191516270346,0.26666666666666666,1
191009970232,191524790525,0.3333333333333333,1
191009980232,191524800525,0.25,1
191009990232,191524810525,0.23076923076923078,1
191010010233,191516910350,0.2857142857142857,1
191010210236,191517130353,0.26666666666666666,1
191010320238,191517270355,0.3333333333333333,1
191010400240,191517470359,0.26666666666666666,1
191010500242,191509310190,0.375,1
191010560243,191517580362,0.2608695652173913,1
191010570243,191517600362,0.13043478260869565,1
191010620245,191517680364,0.13513513513513514,1
191010770248,191517820367,0.2857142857142857,1
191010790249,191512840273,0.17647058823529413,1
191010810249,191517950369,0.15,0
191010810249,191517920369,0.13043478260869565,1
191010820249,191517930369,0.13043478260869565,0
191010820249,191517920369,0.13043478260869565,1
191010860250,191517880368,0.19047619047619047,1
191010870250,191517890368,0.19047619047619047,1
191010910251,191517960370,0.11538461538461539,1
191011010253,191518080372,0.2857142857142857,1
191011150256,191518220375,0.2857142857142857,1
191011150256,191518210375,0.22727272727272727,0
191011170256,191518240375,0.16666666666666666,1
191011170256,191518250375,0.12,0
191011180256,191518250375,0.16666666666666666,1
191011180256,191518240375,0.12,0
191011370261,191518410379,0.2727272727272727,1
191011380261,191518420379,0.2727272727272727,1
191011400262,191539530856,0.1875,0
191011470263,191534010723,0.3076923076923077,1
191011470263,191534080723,0.20833333333333334,0
191011470263,191534070723,0.20833333333333334,0
191011490263,191534030723,0.3,1
191011500263,191534040723,0.3,1
191011510263,191534050723,0.3,1
191011530263,191534070723,0.5,1
191011530263,191534080723,0.3333333333333333,0
191011540263,191534080723,0.4375,1
191011540263,191534070723,0.35294117647058826,0
191011540263,191534010723,0.21739130434782608,0
191011560264,191509290189,0.125,1
191011580265,191526570567,0.14285714285714285,1
191011620266,191518620383,0.17391304347826086,1
191011730269,191518870388,0.25,1
191011820272,191518930390,0.2,1
191011970277,191519020394,0.19230769230769232,1
191012090280,191519130396,0.22727272727272727,1
191012100280,191519140396,0.2608695652173913,1
191012110280,191519170396,0.21739130434782608,1
191012120280,191519180396,0.21739130434782608,1
191012170281,191519220397,0.20689655172413793,1
191012220282,191519260398,0.3157894736842105,1
191012350285,191519400401,0.22727272727272727,1
191012590290,191519620406,0.3125,1
191012860296,191519840411,0.14285714285714285,1
191012870297,191519870412,0.22727272727272727,1
191012880297,191519880412,0.23529411764705882,0
191013060302,191520120417,0.18518518518518517,1
191013110304,191520230419,0.17391304347826086,0
191013200306,191520320421,0.2,1
191013210306,191520330421,0.2631578947368421,1
191013230306,191520340421,0.2,1
191013240306,191520350421,0.3333333333333333,1
191013360308,191520430424,0.15789473684210525,1
191013540313,191520700430,0.29411764705882354,1
191013580314,191532480691,0.16666666666666666,1
191013810318,191521040436,0.35714285714285715,1
191013890320,191521110438,0.21052631578947367,1
191013900320,191521120438,0.2777777777777778,1
191013930320,191521140438,0.2,1
191014270329,191521380446,0.2,1
191014270329,191511500241,0.15384615384615385,0
191014330330,191521430447,0.3125,1
191014470333,191534620737,0.21052631578947367,1
191014600335,191521630452,0.23809523809523808,1
191014790342,191521770457,0.17857142857142858,1
191014800342,191521780457,0.35714285714285715,1
191014840343,191521830458,0.375,1
191014840343,191521840458,0.29411764705882354,0
191014860344,191521860459,0.3125,1
191014940345,191521950460,0.26666666666666666,1
191015030347,191522040462,0.2631578947368421,1
191015030347,191534100724,0.2,0
191015100349,191522140465,0.29411764705882354,1
191015130351,191522090464,0.25,1
191015140351,191522100464,0.21428571428571427,1
191015150351,191522110464,0.2,1
191015160351,191522120464,0.14285714285714285,1
191015250352,191522280467,0.1875,1
191015280353,191522300468,0.2,1
191015360356,191522320471,0.20833333333333334,1
191015390357,191522460472,0.38461538461538464,1
191015640363,191522730478,0.21428571428571427,1
191015720365,191522800481,0.2777777777777778,1
191015860368,191534130725,0.3333333333333333,1
191015860368,191509090183,0.17647058823529413,0
191015900370,191523050487,0.24242424242424243,1
191015900370,191532620695,0.15789473684210525,0
191015910370,191523060487,0.29411764705882354,1
191015920370,191523070487,0.24242424242424243,1
191016130373,191523250490,0.23809523809523808,1
191016180374,191523300491,0.3,1
191016220375,191523350492,0.3333333333333333,1
191016300376,191523400493,0.19047619047619047,1
191016310376,191523410493,0.17391304347826086,1
191016630383,191536220774,0.3333333333333333,1
191016630383,191537790817,0.2631578947368421,0
191016650384,191523650499,0.23529411764705882,1
191016720386,191504720087,0.2608695652173913,1
191016760387,191515150324,0.16666666666666666,1
191016770387,191515160324,0.2857142857142857,1
191016910390,191539900866,0.29411764705882354,0
191016980391,191523900505,0.2857142857142857,1
191017040392,191515230326,0.2,0
191017070393,191523970506,0.17857142857142858,1
191017140394,191524020507,0.4,1
191017150394,191524040507,0.1875,1
191017160394,191524030507,0.4117647058823529,1
191017310399,191522360469,0.26666666666666666,1
191017430401,191524250512,0.15789473684210525,1
191017430401,191524260512,0.13636363636363635,0
191017440401,191524260512,0.3333333333333333,1
191017470402,191512350263,0.12903225806451613,1
191017540404,191524340515,0.3,1
191017570405,191524400517,0.375,1
191017620406,191524370516,0.24,1
191017700408,191524500519,0.23809523809523808,1
191017900414,191525850549,0.15384615384615385,1
191017940415,191524760524,0.15,1
191017950415,191524770524,0.2222222222222222,1
191017950415,191524780524,0.15789473684210525,0
191017970416,191517410358,0.15384615384615385,1
191018020416,191524830526,0.2,1
191018070418,191524880527,0.1724137931034483,1
191018110419,191524920528,0.19047619047619047,1
191018250422,191502270050,0.23809523809523808,1
191018260422,191502280050,0.15151515151515152,1
191018270422,191502290050,0.28,1
191018270422,191502310050,0.23076923076923078,0
191018280422,191502300050,0.13043478260869565,1
191018290422,191502310050,0.23076923076923078,1
191018300422,191502320050,0.12,1
191018400425,191502480054,0.13636363636363635,1
191018420426,191502500055,0.19230769230769232,1
191018550427,191535230752,0.15789473684210525,0
191018560428,191502670057,0.17391304347826086,1
191018730430,191525430539,0.15,1
191018890434,191503090065,0.3333333333333333,1
191018900434,191503100065,0.35,1
191018920435,191503540076,0.19047619047619047,0
191018920435,191503030064,0.19047619047619047,0
191018980437,191503120066,0.2857142857142857,1
191019180444,191503390073,0.25,1
191019260446,191503440074,0.29411764705882354,1
191019320447,191514590313,0.13043478260869565,1
191019520452,191501000023,0.2857142857142857,1
191019560453,191514770317,0.375,1
191019560453,191503440074,0.29411764705882354,0
191019750458,191501290029,0.2727272727272727,1
191019760458,191501280029,0.21739130434782608,0
191019760458,191501270029,0.21739130434782608,1
191019770458,191501280029,0.2727272727272727,1
191019860460,191501370031,0.23529411764705882,1
191019860460,191501380031,0.2,0
191019870460,191501380031,0.42105263157894735,1
191019880461,191501390032,0.1935483870967742,1
191019890461,191501400032,0.21875,1
191019940462,191501470033,0.32,1
191019950462,191501480033,0.22727272727272727,1
191019970463,191501500034,0.5,1
191020000464,191501530034,0.2,0
191020010464,191501530034,0.2,0
191020080467,191501590036,0.3333333333333333,1
191020080467,191501660037,0.21739130434782608,0
191020130468,191501650037,0.1935483870967742,1
191020140468,191501660037,0.3333333333333333,1
191020380472,191528680612,0.2222222222222222,0
191020510475,191502050043,0.11904761904761904,1
191020570476,191502150046,0.5,1
191020590477,191502170047,0.3125,1
191020600477,191502180047,0.5384615384615384,1
191020710479,191541920906,0.35294117647058826,0
191020740480,191504460081,0.16666666666666666,1
191020810481,191502140045,0.1111111111111111,1
191020850482,191504570083,0.19230769230769232,1
191020990485,191505330102,0.17647058823529413,0
191020990485,191505320102,0.17647058823529413,1
191021000485,191505330102,0.25,1
191021000485,191505320102,0.17647058823529413,0
191021040487,191542330915,0.17647058823529413,0
191021040487,191542320915,0.15789473684210525,0
191021060489,191504800090,0.23809523809523808,1
191021080489,191504820090,0.2857142857142857,1
191021140491,191504900092,0.21052631578947367,1
191021210493,191504970094,0.17857142857142858,1
191021220493,191537400808,0.18181818181818182,1
191021310495,191504860091,0.3684210526315789,1
191021310495,191504870091,0.3,0
191021320495,191504870091,0.3684210526315789,1
191021320495,191504860091,0.3,0
191021570500,191505170100,0.26666666666666666,1
191021720503,191505340103,0.14285714285714285,1
191021740503,191505360103,0.25,1
191021750504,191505390104,0.20833333333333334,1
191021750504,191505380104,0.18181818181818182,0
191021770504,191505380104,0.3157894736842105,1
191021780505,191505420105,0.42857142857142855,1
191021810506,191505450106,0.19230769230769232,1
191021820506,191505460106,0.28,1
191021920509,191505550109,0.20689655172413793,1
191022030512,191537030800,0.13043478260869565,1
191022030512,191530420646,0.13043478260869565,0
191022030512,191530400646,0.13043478260869565,0
191022130514,191505790115,0.3333333333333333,0
191022190517,191505910118,0.2608695652173913,1
191022390521,191506110122,0.5,1
191022410521,191506130122,0.16666666666666666,1
191022530524,191506260126,0.38461538461538464,1
191022540524,191506270126,0.3125,1
191022630526,191506350128,0.4666666666666667,1
191022750528,191506460130,0.4,1
191022750528,191506470130,0.3125,0
191022750528,191506450130,0.29411764705882354,0
191022760528,191506470130,0.4,1
191022760528,191506460130,0.3125,0
191022760528,191506450130,0.29411764705882354,0
191022770528,191506450130,0.4666666666666667,1
191022770528,191506470130,0.23529411764705882,0
191022770528,191506460130,0.23529411764705882,0
191022850531,191543170934,0.26666666666666666,1
191022930532,191506650133,0.28,0
191022930532,191506610133,0.28,1
191022940532,191506650133,0.28,0
191022950532,191506650133,0.28,0
191022980533,191506680134,0.3333333333333333,1
191022980533,191506690134,0.28,0
191022990534,191506730135,0.2608695652173913,1
191022990534,191512160258,0.20833333333333334,0
191022990534,191506720135,0.20833333333333334,0
191022990534,191506710135,0.20833333333333334,0
191023020534,191506710135,0.23809523809523808,1
191023020534,191506730135,0.18181818181818182,0
191023020534,191506720135,0.18181818181818182,0
191023030534,191506720135,0.3,1
191023030534,191506730135,0.18181818181818182,0
191023030534,191506710135,0.18181818181818182,0
191023430540,191507260142,0.42105263157894735,1
191023510543,191507360145,0.5,1
191023540544,191507390146,0.4375,1
191023630546,191507530148,0.25925925925925924,1
191023640546,191507540148,0.16666666666666666,1
191023690548,191507610151,0.35,1
191023690548,191507620151,0.2857142857142857,0
191023700548,191507620151,0.35,1
191023700548,191507610151,0.2857142857142857,0
191023850551,191507750154,0.17391304347826086,1
191023870551,191507770154,0.18181818181818182,1
191023920553,191507840157,0.3333333333333333,1
191023990554,191541970907,0.2631578947368421,0
191024000554,191541970907,0.3333333333333333,0
191024010554,191541970907,0.2777777777777778,1
191024160558,191542010908,0.30434782608695654,1
191024230560,191542090910,0.21739130434782608,1
191024330564,191525820548,0.3333333333333333,1
191024340564,191525830548,0.18181818181818182,1
191024480566,191518190374,0.16666666666666666,1
191024570568,191525980552,0.2962962962962963,1
191024580568,191525990552,0.16,1
191024590568,191526010552,0.2962962962962963,1
191024600568,191526000552,0.2962962962962963,1
191024610568,191526020552,0.25925925925925924,1
191024620569,191526030553,0.2631578947368421,1
191024690571,191526090555,0.4,1
191024700571,191526100555,0.11764705882352941,1
191024940577,191526460564,0.2222222222222222,1
191025220584,191526690570,0.24,1
191025240584,191526710570,0.3888888888888889,1
191025260585,191526730571,0.42857142857142855,1
191025290586,191526770572,0.4375,1
191025300586,191526780572,0.24242424242424243,1
191025340587,191526820573,0.25,1
191025360587,191526830573,0.38461538461538464,1
191025380588,191505630112,0.2777777777777778,1
191025400588,191505650112,0.3333333333333333,1
191025400588,191505660112,0.2727272727272727,0
191025410588,191505660112,0.3333333333333333,1
191025410588,191505650112,0.2727272727272727,0
191025410588,191528890615,0.21739130434782608,0
191025430589,191519130396,0.21739130434782608,0
191025430589,191508080162,0.21739130434782608,0
191025460589,191508100162,0.14285714285714285,1
191025490590,191527050579,0.5384615384615384,1
191025510590,191527070579,0.2962962962962963,1
191025590591,191533660715,0.2413793103448276,1
191025590591,191533670715,0.2,0
191025600591,191533670715,0.2857142857142857,1
191025600591,191533660715,0.2,0
191025610591,191533670715,0.2,0
191025610591,191533660715,0.2,0
191025620591,191533690715,0.25,1
191025640592,191516980351,0.16216216216216217,1
191025940596,191527440587,0.47368421052631576,1
191025940596,191527460587,0.2857142857142857,0
191025940596,191521470448,0.2727272727272727,0
191025950596,191527460587,0.23809523809523808,0
191025960596,191521470448,0.22727272727272727,1
191025970596,191527460587,0.3888888888888889,1
191026000597,191527510588,0.25,1
191026010597,191527520588,0.25,1
191026010597,191527530588,0.19047619047619047,0
191026020597,191527530588,0.25,1
191026020597,191527520588,0.19047619047619047,0
191026040598,191527550589,0.5384615384615384,1
191026080598,191527600589,0.3333333333333333,1
191026240601,191527770593,0.5384615384615384,1
191026360603,191527880595,0.35294117647058826,1
191026470605,191528010598,0.2222222222222222,1
191026470605,191514530312,0.2,0
191026630609,191528160601,0.22727272727272727,1
191026640609,191528170601,0.3181818181818182,1
191026680609,191531010659,0.20588235294117646,1
191026750611,191528250603,0.3333333333333333,1
191026800612,191528300604,0.30434782608695654,1
191026850613,191528370605,0.5,1
191026860613,191528380605,0.38095238095238093,1
191026860613,191528390605,0.2608695652173913,0
191026870613,191528390605,0.38095238095238093,1
191026870613,191528380605,0.2608695652173913,0
191026890613,191528370605,0.17647058823529413,0
191027000615,191528490607,0.25925925925925924,0
191027050616,191528530608,0.35294117647058826,1
191027180619,191528580609,0.3888888888888889,1
191027180619,191528590609,0.3157894736842105,0
191027190619,191528590609,0.3888888888888889,1
191027190619,191528580609,0.3157894736842105,0
191027210620,191528710613,0.4666666666666667,1
191027220620,191528720613,0.29411764705882354,1
191027220620,191528740613,0.2222222222222222,0
191027220620,191528730613,0.2222222222222222,0
191027220620,191528760613,0.2222222222222222,0
191027230620,191528730613,0.29411764705882354,1
191027230620,191528740613,0.2222222222222222,0
191027230620,191528720613,0.2222222222222222,0
191027230620,191528760613,0.2222222222222222,0
191027240620,191528760613,0.2222222222222222,0
191027240620,191528740613,0.2222222222222222,1
191027240620,191528730613,0.2222222222222222,0
191027240620,191528720613,0.2222222222222222,0
191027260620,191528760613,0.29411764705882354,1
191027260620,191528740613,0.2222222222222222,0
191027260620,191528730613,0.2222222222222222,0
191027260620,191528720613,0.2222222222222222,0
191027270620,191528770613,0.24,1
191027270620,191528780613,0.19230769230769232,0
191027280621,191528790614,0.25,1
191027300621,191528810614,0.2692307692307692,1
191027310621,191528800614,0.22727272727272727,1
191027310621,191528830614,0.17391304347826086,0
191027320621,191528830614,0.22727272727272727,1
191027320621,191528800614,0.17391304347826086,0
191027330621,191528840614,0.3333333333333333,1
191027390623,191526920576,0.5,1
191027400623,191526930576,0.2857142857142857,1
191027410623,191526940576,0.2857142857142857,1
191027420623,191526950576,0.23529411764705882,1
191027440625,191534980746,0.2777777777777778,1
191027450625,191534990746,0.2727272727272727,1
191027450625,191529440627,0.21739130434782608,0
191027530628,191521670453,0.3157894736842105,1
191027530628,191521680453,0.25,0
191027540628,191521680453,0.3157894736842105,1
191027540628,191521670453,0.25,0
191027580629,191528910615,0.3157894736842105,1
191027810638,191510520218,0.3181818181818182,1
